x,fx
-3.0,1.03379229100579437468946994206e-106
-2.9292929292929295,6.20443992251478881037845182864e-104
-2.8585858585858586,3.70749583928437823931341420864e-101
-2.787878787878788,2.20532704181669254386390756967e-98
-2.717171717171717,1.3055026270920432295580096306e-95
-2.6464646464646466,7.68926893591288269161473233459e-93
-2.5757575757575757,4.5048064349017687023416102242e-90
-2.505050505050505,2.62435350426859104586838498689e-87
-2.4343434343434343,1.51979130817337427715325523544e-84
-2.3636363636363638,8.74599007780241145913612550137e-82
-2.292929292929293,4.99955751016183806799380750857e-79
-2.2222222222222223,2.83772520147384337470555589632e-76
-2.1515151515151514,1.59855046479508279302660560028e-73
-2.080808080808081,8.93265958689502066214415301737e-71
-2.0101010101010104,4.94871193312140465483308345537e-68
-1.9393939393939394,2.71639668969232137716525958531e-65
-1.8686868686868687,1.47634144052010456115317150818e-62
-1.797979797979798,7.93855998342134489278050161241e-60
-1.7272727272727273,4.21975178409150997870915047331e-57
-1.6565656565656566,2.21515904165215931807017868261e-54
-1.5858585858585859,1.14715972583771553989178408886e-51
-1.5151515151515151,5.85339249203645207244670775602e-49
-1.4444444444444444,2.93861975549856127960579453643e-46
-1.3737373737373737,1.44919374285507883846335945094e-43
-1.3030303030303032,7.00714145979999879638505992615e-41
-1.2323232323232325,3.31462809469640970212844091969e-38
-1.1616161616161618,1.52998925298983641158937266661e-35
-1.090909090909091,6.87023905695163355736179944616e-33
-1.0202020202020203,2.9901266046217288886079355796e-30
-0.9494949494949494,1.25575266304992336024666269145e-27
-0.8787878787878789,5.06093817350324707120078652225e-25
-0.808080808080808,1.94397231627123767226619163093e-22
-0.7373737373737375,7.05486253222621293419212641988e-20
-0.666666666666667,2.3916446787789243109126433848e-17
-0.595959595959596,7.46006400674583084215038024643e-15
-0.5252525252525255,2.09697141382935032733312921261e-12
-0.4545454545454546,5.15640311332773934256768838937e-10
-0.3838383838383841,0.000000106089057284944894310656318611
-0.31313131313131315,0.0000170087233639661869485634723823
-0.24242424242424265,0.0018769825526529818663691809524
-0.1717171717171717,0.111484968919763133179175250778
-0.10101010101010122,1.97347667802367556259611791844
-0.030303030303030276,2.48633679574915507770697298359
0.04040404040404022,1.39626429007029967622085609422
0.11111111111111116,1.03565906114776606433019681869
0.18181818181818166,0.827058723633266707575474812029
0.2525252525252526,0.685400040974016863144945940584
0.3232323232323231,0.580941663630749706353994086783
0.3939393939393936,0.49994341200540595389744900094
0.46464646464646453,0.434981907469041214447261862866
0.535353535353535,0.381612659568438549558567124104
0.606060606060606,0.336972599132233402427842484592
0.6767676767676765,0.299113195047258207357227385457
0.7474747474747474,0.266650370555997651427157197851
0.8181818181818179,0.238566790830093174979696647752
0.8888888888888888,0.214093530461984449776263830885
0.9595959595959593,0.19263581687243939745552568532
1.0303030303030303,0.17372455864731425244668442985
1.1010101010101012,0.1569836311987614270546463253
1.1717171717171713,0.142107155550328309679542161236
1.2424242424242422,0.128843320274959321154190449353
1.3131313131313131,0.116982608485222273267236241004
1.383838383838384,0.106349063869322893111624186001
1.4545454545454541,0.096793699336847378535702368669
1.525252525252525,0.0881894458129832441283148112575
1.595959595959596,0.0804272275678892436214443014913
1.666666666666666,0.0734128746169377164463042333084
1.737373737373737,0.0670646660606020647842566778069
1.808080808080808,0.0613113552346759752073379236402
1.878787878787879,0.0560905672087142075140905617184
1.949494949494949,0.0513474872126970916365626518786
2.02020202020202,0.0470337786847282097931984044264
2.090909090909091,0.0431066842519999094268041683839
2.1616161616161618,0.0395282737157539745433041270494
2.232323232323232,0.0362648111194916849937109364813
2.3030303030303028,0.0332862190051409255532950885066
2.3737373737373737,0.0305656225407249825936962644457
2.4444444444444446,0.0280789597152010261963683636704
2.5151515151515147,0.0258046465137193118507514163052
2.5858585858585856,0.0237232881066897702859693166772
2.6565656565656566,0.0218174287529257152705238386175
2.7272727272727266,0.0200713344372559562233395435872
2.7979797979797976,0.0184708033157256362977771905103
2.8686868686868685,0.0170029998864906710704528643786
2.9393939393939394,0.0156563094869469371895513843678
3.0101010101010095,0.0144202102720296524571563949856
3.0808080808080804,0.0132851602815020318170009218947
3.1515151515151514,0.0122424975759724435138219547975
3.2222222222222223,0.0112843517283459253121710120772
3.2929292929292924,0.0104035652119882891706604875739
3.3636363636363633,0.0095936234389636174136496654184
3.4343434343434343,0.00884859237916019152745397240754
3.505050505050505,0.00816306284021417916179038399053
3.5757575757575752,0.00753210061390397612202661373423
3.646464646464646,0.00695120180117105194801258877142
3.717171717171717,0.0064162527184074579270322663606
3.787878787878787,0.00592349386480346158282437098082
3.858585858585858,0.00546948749655248216429000859312
3.929292929292929,0.00505108841035285386813322344919
4.0,0.00466541758740093552967759192399
